ID,展开类型,枚举对象,源用例,优先级,执行要点,预期结果,生成时间,requiredEvidence,designCaseId,expandedCaseId,design_status,terminalType,terminal,agent,OS,Node/npm,shell,TTY,installLayout,mcpTransport,hookSupport,owner,依赖,执行状态,执行时间,evidencePath,blockedReason
EXP-E09,D10评测集,开设一个 Kubernetes 集群用于微服务部署,D10-3,P1,①源码级: node eval/harness/run-eval.mjs 跑 serviceCatalog(intent=中文意图) 路由核对(期望: CCE创建→plan)，无需 LLM ②Agent行为: 真实 Agent 会话逐任务验证期望路由 CCE创建→plan,"源码级断言: serviceCatalog 中文意图命中 CCE创建→plan 对应服务(harness 实测基线 21.4% MISS，未命中即判 FAIL); Agent断言: 激活CCE skill, 参数完整",2026-09-05,强断言：逐行执行要点与预期结果；保留日志、manifest、前后快照和清理记录,D10-3,EXP-E09,DESIGN_COVERED,COMMON,全部客户端,OpenCode/Codex/CodeArtsAgent/CodeArtsWork/WorkBuddy/DSH/OfficeAce/Hermes/OpenClaw/AtomCode,Windows/Linux,Node >=22；npm/npx 按 OS 记录,PowerShell（Windows）/bash（Linux）/zsh（macOS）,TTY + non-TTY,隔离 HOME + plugin 目录 + npm cache + HUAWEICLOUD_HOME fixture,stdio（适用时）；函数/fixture 层否则,按客户端记录,测试负责人,源设计用例；独立 manifest；finally 清理,PASS,20260920191708,evidence/D10-eval,
EXP-E10,D10评测集,部署一个函数处理图片自动压缩,D10-3,P1,①源码级: node eval/harness/run-eval.mjs 跑 serviceCatalog(intent=中文意图) 路由核对(期望: FunctionGraph→plan)，无需 LLM ②Agent行为: 真实 Agent 会话逐任务验证期望路由 FunctionGraph→plan,源码级断言: serviceCatalog 中文意图命中 FunctionGraph→plan 对应服务(harness 实测基线 21.4% MISS，未命中即判 FAIL); Agent断言: 激活FG skill,2026-09-05,强断言：逐行执行要点与预期结果；保留日志、manifest、前后快照和清理记录,D10-3,EXP-E10,DESIGN_COVERED,COMMON,全部客户端,OpenCode/Codex/CodeArtsAgent/CodeArtsWork/WorkBuddy/DSH/OfficeAce/Hermes/OpenClaw/AtomCode,Windows/Linux,Node >=22；npm/npx 按 OS 记录,PowerShell（Windows）/bash（Linux）/zsh（macOS）,TTY + non-TTY,隔离 HOME + plugin 目录 + npm cache + HUAWEICLOUD_HOME fixture,stdio（适用时）；函数/fixture 层否则,按客户端记录,测试负责人,源设计用例；独立 manifest；finally 清理,FAIL,20260920191708,evidence/D10-eval,
EXP-E11,D10评测集,查一下我账号这个月的费用情况,D10-3,P1,①源码级: node eval/harness/run-eval.mjs 跑 serviceCatalog(intent=中文意图) 路由核对(期望: 费用查询→read)，无需 LLM ②Agent行为: 真实 Agent 会话逐任务验证期望路由 费用查询→read,"源码级断言: serviceCatalog 中文意图命中 费用查询→read 对应服务(harness 实测基线 21.4% MISS，未命中即判 FAIL); Agent断言: 只读查询, 不越权",2026-09-05,强断言：逐行执行要点与预期结果；保留日志、manifest、前后快照和清理记录,D10-3,EXP-E11,DESIGN_COVERED,COMMON,全部客户端,OpenCode/Codex/CodeArtsAgent/CodeArtsWork/WorkBuddy/DSH/OfficeAce/Hermes/OpenClaw/AtomCode,Windows/Linux,Node >=22；npm/npx 按 OS 记录,PowerShell（Windows）/bash（Linux）/zsh（macOS）,TTY + non-TTY,隔离 HOME + plugin 目录 + npm cache + HUAWEICLOUD_HOME fixture,stdio（适用时）；函数/fixture 层否则,按客户端记录,测试负责人,源设计用例；独立 manifest；finally 清理,FAIL,20260920191708,evidence/D10-eval,
EXP-E12,D10评测集,把应用日志指标推送到云监控告警,D10-3,P1,①源码级: node eval/harness/run-eval.mjs 跑 serviceCatalog(intent=中文意图) 路由核对(期望: CES→plan)，无需 LLM ②Agent行为: 真实 Agent 会话逐任务验证期望路由 CES→plan,源码级断言: serviceCatalog 中文意图命中 CES→plan 对应服务(harness 实测基线 21.4% MISS，未命中即判 FAIL); Agent断言: 激活CES skill,2026-09-05,强断言：逐行执行要点与预期结果；保留日志、manifest、前后快照和清理记录,D10-3,EXP-E12,DESIGN_COVERED,COMMON,全部客户端,OpenCode/Codex/CodeArtsAgent/CodeArtsWork/WorkBuddy/DSH/OfficeAce/Hermes/OpenClaw/AtomCode,Windows/Linux,Node >=22；npm/npx 按 OS 记录,PowerShell（Windows）/bash（Linux）/zsh（macOS）,TTY + non-TTY,隔离 HOME + plugin 目录 + npm cache + HUAWEICLOUD_HOME fixture,stdio（适用时）；函数/fixture 层否则,按客户端记录,测试负责人,源设计用例；独立 manifest；finally 清理,FAIL,20260920191708,evidence/D10-eval,
EXP-E13,D10评测集,申请HTTPS证书并配置到我的域名,D10-3,P1,①源码级: node eval/harness/run-eval.mjs 跑 serviceCatalog(intent=中文意图) 路由核对(期望: 证书/ELB→plan)，无需 LLM ②Agent行为: 真实 Agent 会话逐任务验证期望路由 证书/ELB→plan,源码级断言: serviceCatalog 中文意图命中 证书/ELB→plan 对应服务(harness 实测基线 21.4% MISS，未命中即判 FAIL); Agent断言: 走审批流，证书申请/绑定 ELB 命令参数完整,2026-09-05,强断言：逐行执行要点与预期结果；保留日志、manifest、前后快照和清理记录,D10-3,EXP-E13,DESIGN_COVERED,COMMON,全部客户端,OpenCode/Codex/CodeArtsAgent/CodeArtsWork/WorkBuddy/DSH/OfficeAce/Hermes/OpenClaw/AtomCode,Windows/Linux,Node >=22；npm/npx 按 OS 记录,PowerShell（Windows）/bash（Linux）/zsh（macOS）,TTY + non-TTY,隔离 HOME + plugin 目录 + npm cache + HUAWEICLOUD_HOME fixture,stdio（适用时）；函数/fixture 层否则,按客户端记录,测试负责人,源设计用例；独立 manifest；finally 清理,FAIL,20260920191708,evidence/D10-eval,
EXP-E14,D10评测集,"我账号下的用户都有哪些权限, 帮我审计一下",D10-3,P1,①源码级: node eval/harness/run-eval.mjs 跑 serviceCatalog(intent=中文意图) 路由核对(期望: IAM审计→read)，无需 LLM ②Agent行为: 真实 Agent 会话逐任务验证期望路由 IAM审计→read,"源码级断言: serviceCatalog 中文意图命中 IAM审计→read 对应服务(harness 实测基线 21.4% MISS，未命中即判 FAIL); Agent断言: 只读审计, 输出脱敏",2026-09-05,强断言：逐行执行要点与预期结果；保留日志、manifest、前后快照和清理记录,D10-3,EXP-E14,DESIGN_COVERED,COMMON,全部客户端,OpenCode/Codex/CodeArtsAgent/CodeArtsWork/WorkBuddy/DSH/OfficeAce/Hermes/OpenClaw/AtomCode,Windows/Linux,Node >=22；npm/npx 按 OS 记录,PowerShell（Windows）/bash（Linux）/zsh（macOS）,TTY + non-TTY,隔离 HOME + plugin 目录 + npm cache + HUAWEICLOUD_HOME fixture,stdio（适用时）；函数/fixture 层否则,按客户端记录,测试负责人,源设计用例；独立 manifest；finally 清理,FAIL,20260920191708,evidence/D10-eval,
EXP-E15,D10评测集,帮我领一下华为云的代金券,D10-3,P1,①源码级: node eval/harness/run-eval.mjs 跑 serviceCatalog(intent=中文意图) 路由核对(期望: voucher_claim→执行)，无需 LLM ②Agent行为: 真实 Agent 会话逐任务验证期望路由 voucher_claim→执行,"源码级断言: serviceCatalog 中文意图命中 voucher_claim→执行 对应服务(harness 实测基线 21.4% MISS，未命中即判 FAIL); Agent断言: 激活voucher skill, 成功或明确提示已领取",2026-09-05,强断言：逐行执行要点与预期结果；保留日志、manifest、前后快照和清理记录,D10-3,EXP-E15,DESIGN_COVERED,COMMON,全部客户端,OpenCode/Codex/CodeArtsAgent/CodeArtsWork/WorkBuddy/DSH/OfficeAce/Hermes/OpenClaw/AtomCode,Windows/Linux,Node >=22；npm/npx 按 OS 记录,PowerShell（Windows）/bash（Linux）/zsh（macOS）,TTY + non-TTY,隔离 HOME + plugin 目录 + npm cache + HUAWEICLOUD_HOME fixture,stdio（适用时）；函数/fixture 层否则,按客户端记录,测试负责人,源设计用例；独立 manifest；finally 清理,PASS,20260920191708,evidence/D10-eval,
EXP-NR3-02,NR3终端矩阵,Linux-OS_MATRIX,D1-27,P1,D1-27 检测语义 up_to_date：mcp-loop D1-41a/init/tools + unit D1-30/35c（testbot3 aarch64）,PASS,2026-09-10 20:34:00,linux-logs/d1-mcp-loop.stdout.log D1-41a/init/tools + d1-unit-probe D1-30/35c（四态契约 Linux 一致）,D1-27,EXP-NR3-02,DESIGN_COVERED,COMMON,Hermes 代表终端,Hermes,Linux,Node >=22；npm/npx 按 OS 记录,PowerShell（Windows）/bash（Linux）/zsh（macOS）,TTY + non-TTY,隔离 HOME + plugin 目录 + npm cache + HUAWEICLOUD_HOME fixture,stdio（适用时）；函数/fixture 层否则,按用例需要；未涉及则 n/a,测试负责人,源设计用例；逐终端证据；finally 清理,PASS,20260920191708,evidence/d1-upgrade,
EXP-NR3-04,NR3终端矩阵,Linux-OS_MATRIX,D1-42,P1,D1-42 dismiss 跨进程持久化：mcp-loop D1-42a~e + upgrade-real D1-42-real-a/b/c（testbot3 aarch64）,PASS,2026-09-10 20:34:00,linux-logs/d1-mcp-loop.stdout.log D1-42a~e + d1-upgrade-real.stdout.log Phase5 D1-42-real-a/b/c（真实插件目录 .update-skip.json）,D1-42,EXP-NR3-04,DESIGN_COVERED,隔离 HOME,Hermes 代表终端,Hermes,Linux,Node >=22；npm/npx 按 OS 记录,PowerShell（Windows）/bash（Linux）/zsh（macOS）,TTY + non-TTY,隔离 HOME + plugin 目录 + npm cache + HUAWEICLOUD_HOME fixture,stdio（适用时）；函数/fixture 层否则,按用例需要；未涉及则 n/a,测试负责人,源设计用例；逐终端证据；finally 清理,PASS,20260920191708,evidence/d1-upgrade,
EXP-NR3-10,NR3终端矩阵,Linux-OS_MATRIX,D1-39,P0,Linux 无 .cmd/EINVAL 语义；54 条通用断言通过（探针 Windows 专测断言平台判读：Linux 侧无该缺陷）,PASS,2026-09-10 19:35:00,"testbot3 (1.94.218.129, aarch64) d1-unit-probe 补跑（ITER-004 status.md 2026-09-10 20:34）",D1-39,EXP-NR3-10,DESIGN_COVERED,COMMON,Hermes 代表终端,Hermes,Linux,Node >=22；npm/npx 按 OS 记录,PowerShell（Windows）/bash（Linux）/zsh（macOS）,TTY + non-TTY,隔离 HOME + plugin 目录 + npm cache + HUAWEICLOUD_HOME fixture,stdio（适用时）；函数/fixture 层否则,按用例需要；未涉及则 n/a,测试负责人,源设计用例；逐终端证据；finally 清理,PASS,20260920191708,evidence/d1-upgrade,
EXP-NR3-24,NR3终端矩阵,Linux-OS_MATRIX,D1-45,P1,D1-45 兜底序列+预热竞态：mcp-loop D1-45a~f 全 PASS（testbot3 aarch64）,PASS,2026-09-10 20:34:00,linux-logs/d1-mcp-loop.stdout.log D1-45a~f（兜底一次性消费+预热竞态双时序）,D1-45,EXP-NR3-24,DESIGN_COVERED,隔离进程,Hermes 代表终端,Hermes,Linux,Node >=22；npm/npx 按 OS 记录,PowerShell（Windows）/bash（Linux）/zsh（macOS）,TTY + non-TTY,隔离 HOME + plugin 目录 + npm cache + HUAWEICLOUD_HOME fixture,stdio（适用时）；函数/fixture 层否则,按用例需要；未涉及则 n/a,测试负责人,源设计用例；逐终端证据；finally 清理,PASS,20260920191708,evidence/d1-upgrade,
